index,a,e,inc,Omega,omega,f
62,43.531546121134134,0.008180354286366404,0.06262077689216339,0.9274634458529066,1.1524686543449318,1.4724778663923361
63,30.603147908927763,0.018182261957352563,0.07733385089053792,-2.126440461243276,3.566123354503886,4.42285387789804
64,31.096573173849826,0.0013185826212350209,0.013325862649455731,1.0338793790543186,2.5098527283057344,1.8489528244358207
65,42.12892483614682,0.026204133171552166,0.012299569541637318,-2.7045673217398263,2.9930096466661116,4.791367158424815
66,34.11584215716615,0.0716083765915909,0.0021951433855816765,2.14835120877666,0.3658562908445919,2.51858652252678
67,33.30913916950837,0.029342361847385843,0.005442938156599397,2.687338401539564,0.5563439496328808,2.1234654367977868
68,30.391671737345376,0.02567759326989294,0.02317576949203172,0.10651282053290502,0.10464019753177745,1.929572721133038
69,39.488802402339395,0.05293038194450073,0.055348756859481166,-1.3055263859537567,6.153482647130744,1.4507704148816734
70,40.09411850737338,0.07354305349704261,0.012423360309207616,0.5076308413470919,0.5394520418556041,1.7652445783872928
71,35.87774784905917,0.06611717390588291,0.008133650290395427,-1.285223236162632,1.18073154054386,3.9226437755799117
72,48.39661469281772,0.08397383231451465,0.04591319783672806,2.4724805913058434,4.051244287203893,5.555388809936405
73,35.75357569545466,0.04792936665378216,0.03266501451353514,1.489832262480156,1.4164188278135814,5.644977753537568
74,44.83729427674173,0.0613297460268391,0.022030195749936133,-0.6514136416252411,3.1295315516115103,1.947676763315707
75,43.40614106092667,0.09887759756929838,0.029537717657100736,-1.7293497987959718,4.954039835421293,0.4296319928978205
76,34.640535225068604,0.024291512301358908,0.08417885877116046,-2.6793362988006737,1.1712670738376172,0.3877130989596598
77,39.673377898804326,0.032181441644207075,0.05471512796100501,1.0887364354135909,4.1714528827674116,3.2489395708549527
78,49.0755081243286,0.002978460208417041,0.053977096648276,-1.2336605633373756,2.128401365065381,5.7045331586516985
79,41.350193567520336,0.06369498530484928,0.006564454677730465,-1.0773131117637036,0.12116831765425129,3.7438366463796213
80,37.634938306056284,0.09499776018186352,0.011634595326247532,-2.668422677885838,5.586158720157549,0.9763600654297404
81,31.87235324104603,0.08678887233768304,0.06147104467063676,1.430167336831536,1.3731543583353147,0.8985738968501487
82,42.91542734590208,0.042339913407569395,0.024216814261932094,1.8896974358056118,0.8163141391867637,3.267052045289971
83,32.303061359478086,0.07501353833950755,0.006309433556620142,1.9860199666228242,0.8403072599317456,2.173140033646362
84,30.337709979291844,0.04588276534811431,0.04974837216003425,-1.3896436914041859,1.6369825421241728,2.445745730934745
85,34.39615229852756,0.023522186052565043,0.04760275928382361,2.869282125449605,4.169006846158479,3.0515582105301764
86,49.41505538944542,0.03976114544486288,0.002322238211674843,-2.4760825409319236,6.246774720606711,2.8667066615738523
87,46.95453160932419,0.009400889559840357,0.0065724465964009755,-0.9487207178506466,4.124828359048619,0.9300644733018633
88,34.55017085844191,0.08605451141438815,0.08075448060539181,2.523522651297111,5.259015371449059,3.5571936786594556
89,45.42953268349092,0.08092074721370285,0.0809428247010011,-2.8351846849036733,3.532274958063548,5.592463813693314
90,47.68373678776819,0.07492502567189975,0.05526996518705322,-0.3849832031254984,6.104896545860427,4.503879125633487
91,38.67981928909763,0.058157720196897245,0.03740150227729282,3.058077619911581,2.2707493279552597,4.627824366054882
92,45.57054880389597,0.05465623319057591,0.0011329766703122145,2.0544848199612744,2.709273978414057,2.4685682875103216
93,35.25052910751532,0.017141577995917923,0.043306950943493495,3.035932661337232,3.6670622064106446,0.34846389654759946
94,40.8703355012611,0.02483403478377849,0.029349173818632498,1.0719742365136073,4.736977393143118,4.2640556107419645
95,45.67524519779683,0.00468460233891917,0.05034512136932034,0.6050351351373481,5.728598304787891,4.7307366888001114
96,31.848969950851355,0.08164869007712112,0.002237284972488017,2.7925167484649687,6.1212947949802095,0.9377715272569462
97,38.98734310914736,0.004526994707648923,0.0316404609621403,1.0476999300958638,0.616172633363071,5.071955488159553
98,36.983454638034914,0.03436937355534248,0.0015955596324434146,0.3299622001763976,1.746917338154418,0.4576946239149686
99,34.342086980684144,0.08329129670093545,0.0021141118960038875,-2.40939344775686,1.3192923849335632,1.8588623259138384
100,32.95322640512664,0.001867236166255991,0.03626185998425487,-1.3523153346519392,3.283339974043009,2.238855859206783
101,31.788237462674946,0.061462726711041867,0.026444832848513157,-1.350934526475718,5.441812577053125,1.738829840763355
102,31.45971363310336,0.07566195321863069,0.01543377882127983,-0.4859045257214129,2.8952957755003617,3.3388112517000237
103,42.70789879044911,0.04315044830170774,0.026868492410493123,3.042730608667236,0.7878127019308971,0.18308598757270822
104,35.524890951921186,0.09145980775801649,0.045464422461180244,1.0529725730618644,4.201185264197356,3.51011312352575
105,41.96902568604412,0.07604903847539736,0.034862390246094395,-0.5301995848113236,3.65997478440892,3.592850160713084
106,36.032523866097236,0.03382406533520847,0.06588045206615376,-0.5067731231154173,3.0596455192832295,2.3456353565189536
107,33.34180541508734,0.08277026351665047,0.06608917535965383,-2.939084496523009,4.91528760050154,0.8639979549528638
108,38.39226275974252,0.069888769930293,0.021467877856243812,-1.426794924397801,2.8570741684714136,1.5039854168886766
109,32.10102076780748,0.07377739334868375,0.06848734967863067,-0.5388377053301332,3.983900813030109,4.422468215105386
110,47.29363679152625,0.037752063107641155,0.08069222254775486,0.06009105837662885,0.7046233507880713,3.7304760694470414
111,37.39097465102596,0.09671520261055601,0.03809199939805758,0.18900262635926796,0.7427782505767162,4.1256950582587875
112,38.473632262190534,0.040135770172950114,0.005510731839993469,0.3151926637955913,4.325681280337168,1.05036739505843
113,36.33020078314877,0.030137091819050294,0.06476458146053664,2.662040106205547,1.5314137427340846,2.581397824134311
114,45.71204045753489,0.0052455352481151525,0.08026320731327312,2.9566413254327886,0.6695237680720592,2.566828208224183
115,36.17704049298459,0.020610121564114344,0.046941711677121294,2.0653834637758086,5.748943158594844,3.1634948244529113
116,45.425966435153406,0.0631409499655217,0.0021754616374159846,-2.3997554508950345,0.9552641003089004,4.621677025435478
117,49.618034782678585,0.06553052855059975,0.08259252806212668,-0.15314335454807335,0.9495683216012658,4.473665248990972
118,41.70500361620023,0.038857558552578095,0.07335843138188189,2.8317717000825695,3.542247739876519,2.0880795861054438
119,45.39060788973108,0.07674929984791297,0.04388921191679067,2.105003882610481,0.72263355926518,0.8983361670343939
120,49.882507214271804,0.08888483865734946,0.08530638201567603,0.06214806474514534,4.478288400143517,1.7056067521387979
121,44.83384113119195,0.06813357555733769,0.033688165333950394,2.573716385188815,5.4538538445055424,5.0106452906550345
122,35.71377342695579,0.047379109071187406,0.005349073255294768,2.763770604780606,5.886939727774991,1.2151618214108293
123,34.36876102243015,0.0010136771124282034,0.03248002566928625,-0.9539735935860066,4.7261407378983495,3.5785765617119694
124,30.264960190173774,0.03483917885404815,0.04563856733275478,0.2051728270008436,1.940159289955524,5.910319842076141
125,43.573195079354946,0.08566898717421449,0.05638179605450901,0.6525810115833683,6.144364042781477,5.195964504236974
126,32.062977816405585,0.05510569407363357,0.02031819830880366,-1.8072610681825154,0.2560634682073566,1.7899894663456148
127,40.202966514287716,0.086118806261332,0.0834499289443441,0.7563909107441311,4.252258708004066,1.0920650562134009
128,30.572364960668814,0.025674512254836752,0.0625997627376735,-2.622215336566207,2.432768508556933,1.1806190405606287
129,45.640228489305365,0.09932194221794363,0.06639684070419026,-1.1190882909563673,5.581138951968457,0.5936900731842387
130,39.77268273204025,0.07192065736866972,0.024284633032798507,2.997713752224758,5.848577534838772,5.210921707275196
131,32.74468037253545,0.017410272286651762,0.03076586353525173,-2.2389276015865116,0.7700596143215606,3.8471743930567017
132,42.93396534298011,0.05333454291942706,0.05442747308754525,2.5490878558881285,1.1028225352094552,5.9917893965474205
133,39.303380061682965,0.08616323630776102,0.019760068848555603,-1.8911934842122176,5.2198700352107155,5.317817125502425
134,33.076556848285186,0.017068357198466434,0.058558493080442135,1.1850157323714243,4.1378416376133575,5.38203248658902
135,44.69720168067487,0.07292857232990718,0.004424993764901567,1.4820187781578984,5.255937053912492,2.4795009310606098
136,41.292915767885226,0.029864148084336153,0.05161533800498884,-0.864594322877546,3.1585513346759706,3.8495745998715893
137,32.78005194977886,0.07929902841522209,0.025522051845382084,2.6078043073205355,0.6290173786948703,3.088470919676425
138,35.29728162926409,0.0869382984220201,0.06290357703432749,-2.0926813243011284,1.992382743671028,4.20448567664562
139,45.126328994366915,0.05690688891105118,0.08498867937243915,1.9983905513869111,5.011156457359207,1.5697611265175953
140,42.91977110718622,0.05638184058581076,0.021257025101349195,-1.135784947792364,4.477797267401229,1.742421578299842
141,40.27789950426991,0.017496225108577682,0.06802617595444962,3.052362286189969,0.5197932160163736,5.896887191853706
142,42.95458445614053,0.004531915868311673,0.0811899056421093,-0.2633986022222078,1.2574487090833202,6.109302491036498
143,43.23377682598735,0.04129446014510754,0.01224146732581003,2.3489752898393923,3.5058041651050775,4.55036463561062
144,30.751312910418815,0.052012293904720196,0.004850578360592024,0.04982953377519634,2.3724250138620224,4.8192096318309225
145,36.214482099413026,0.08046448458466725,0.033582137290023406,1.1521794982397946,6.064707502083805,3.6609050495745707
146,35.64154364061168,0.05403094988465115,0.0787254503128548,-2.9995776112532258,4.5689558127855205,4.4990167599852136
147,39.69365703254237,0.054583126651082954,0.025737819578328883,0.6629813816428268,3.0943242516091516,4.527021370669027
148,44.453599810430084,0.09322915045988552,0.07313540869305858,2.1479859299783035,5.8681045182043805,3.9930832846398774
149,34.25860348218431,0.0898626470817284,0.05031189453064715,0.2972568817151122,4.160371715713465,3.981128013430581
150,33.21879860006889,0.017886668618938718,0.07839532617037705,0.9564655412135258,3.90039042981827,3.9510494992892475
151,49.64991443757853,0.06246733485031442,0.03947298317155422,0.5781728290138864,1.0916570748928818,6.19252862073974
152,38.93642277433907,0.08699759221969229,0.0695477725416922,2.6691308148362984,2.0532736323801615,1.3458817320715237
153,39.704694701217875,0.08951149324152774,0.08039194141951789,-1.0296770392147838,0.603930437802199,2.0414014814873944
154,43.89516319789271,0.027425645635679213,0.0037707959712127087,-1.4556789807947166,1.44613712641958,5.779299598433446
155,31.722894074575315,0.08398120291295981,0.026152981396028573,-1.4981151728374285,2.2936273394882445,2.6321326575023267
156,37.514184275463606,0.01651724201636962,0.026768962508203695,2.743334224994216,1.556450349109232,0.8519839320033755
157,32.3124820690814,0.07637878216240238,0.06478078056388081,-2.3453679686705744,0.725835694407464,1.4089212711874337
158,41.31065773782953,0.0540676148124053,0.07303872163365258,2.5024057435118703,0.4263541174884464,1.5868570744686057
159,43.21896944822527,0.0025193429966826352,0.04920355367583997,-0.03239853965380951,6.188813738664818,5.850937892269243
160,45.514167185960126,0.035343882810455474,0.06424774501366809,-1.3577531480651015,5.014009375397066,4.900684900784044
161,30.373850488067074,0.09572059402602764,0.07564058397219377,0.7789066585647986,2.3379921859789405,2.9321992522054012
162,44.08449903976061,0.06483477856680551,0.05168329607190412,-0.2735646019693009,5.78770511082302,2.6058420615913143
163,41.85149116518846,0.004605756091330744,0.06725762409656795,-2.7649310962683584,2.410385387372518,0.9907005959831343
164,31.90225450686355,0.014880884963394668,0.0037288746617430086,1.4743967611220192,2.4901326613089445,2.6532913416788446
165,31.460739279791298,0.03423286119444069,0.017344991461642683,-0.15518934309806498,1.7268687573927703,4.327697932406364
166,38.09477127473968,0.024158624530401702,0.027338469044161266,1.897365317173021,2.7110204850969186,4.855275033827908
167,47.810737924063005,0.032509796836454205,0.05250219254585321,1.4131845250774,0.13870287753527855,3.46922435685095
168,47.98304459842788,0.01403790330755848,0.06543519069626484,-2.498409517633337,4.446369122777442,4.539853120287084
169,33.5188120034271,0.017525598241647046,0.04159280072431182,2.3459222176153123,0.4479968089804869,5.883892154271383
170,30.310397840846104,0.05560491285517005,0.020951599572293342,2.0626035875685034,2.021746336734404,1.1163224483180008
171,39.991256650884374,0.05906356080650259,0.02036564404135383,-2.27582188339504,5.339689491885091,6.027651370474151
172,41.14234889766185,0.011733856748998926,0.033376904816074075,0.172707232687919,3.2574610380214972,2.019380998172913
173,31.804887760592877,0.08914187971407082,0.018055411150500193,2.3697123810642915,4.997981180347676,6.179716712480193
174,40.59670120749588,0.033127686947682894,0.042542004065312694,-2.3069268164840837,2.5628565208862906,1.3369087469254408
175,44.70267513102647,0.03872829216045588,0.025287969032353124,2.5659932958000904,2.4894559934297114,5.089370622701938
176,42.24947322336793,0.0955270113716231,0.06974824527360311,-1.3344770836822835,2.0643414128583544,2.998790082000615
177,36.52136477692818,0.09300050962049575,0.0279243176828123,-3.081645237851236,0.838597676720167,5.915638459380744
178,44.04475763783467,0.08256800875922986,0.03173741446917344,-1.8394934768757152,0.3761586100281118,2.6262751274244636
179,35.08496941272102,0.05297681736631483,0.041877954839120615,2.1625122638500094,0.41910556807591526,6.036144049612753
180,48.17116860301627,0.0012615326581780864,0.012506288446895176,-1.930907007117231,0.7928548061104506,3.0423160323305765
181,30.48302115616748,0.053319369113430694,0.02975202773886606,-3.1014836543111186,3.4077586135855618,4.54712828307815
182,34.96380221891409,0.04034821846493127,0.05801224461972196,-2.967427130944857,6.247015319876622,3.779862872286454
183,43.80415902606291,0.06662641281696757,0.017938457729727207,-1.8312983888046217,2.545190505850128,1.6876664525566047
184,45.468426760374186,0.013612935248878742,0.0616374026056068,-1.7477616682663417,5.211924270392092,0.2567695067025495
185,37.95901774101098,0.02590390405759252,0.07334016942510534,0.961629133360279,6.124898906646409,1.2344490070736036
186,34.55252865521294,0.07923357382510143,0.04862579232216015,-0.980090082464439,5.755925211924604,2.872560351126241
187,38.66961904548032,0.078919593711507,0.033582745920535055,-0.2960338234095951,3.576293961861924,1.6611373825295406
188,43.614750536593476,0.011445556928548496,0.0003846976455357784,0.6624704985839909,0.40834786013527413,0.2462816036620472
189,31.955562043901413,0.00397020041668774,0.08402215506649836,-1.3368963823725784,2.1714394538714217,2.865307519166484
190,48.955327037534396,0.05109004352085428,0.010616283582727067,0.19399569589781124,6.116740399477906,2.571033659807151
191,36.2633517749549,0.051297348477551186,0.04161864852780474,1.4834939340162958,1.446161859535243,2.563889431971771
192,38.464715859141066,0.09805738531639661,0.07087904972876194,-0.8908141171789784,1.6487250012378603,2.192145288079864
193,39.77566404004984,0.09616585066771945,0.07080068255357949,-0.08307186624539536,1.975546801661638,1.8737785943827152
194,36.712139855738116,0.04764373508388901,0.06891721950419642,-1.3586296779667428,6.173008302141594,2.0467614871488653
195,39.16628911593252,0.001287797819014861,0.027264326083100747,0.09007616365275803,4.475334147109166,2.2768754509588156
196,46.241402995983584,0.08092436749526719,0.009323884369984953,0.17929892397264832,5.331614919268413,4.0158853770598295
197,37.820356459829966,0.05487727096401289,0.07572961870623177,-0.3097802666685353,2.36917060165122,1.382186649920781
198,45.12304860690292,0.0075770894607208586,0.050151010173993905,-1.0040982832905399,1.7239222269257155,3.1885973429770393
199,33.39112122031816,0.06932679463174202,0.00115071771323041,-0.4934195613339188,3.4489337068211166,5.136635068907134
200,49.82787180486173,0.06395467915623142,0.05864865269296523,0.2484793434777163,1.8876317483271627,3.7952658567185793
201,33.01361692103848,0.09706737698469083,0.0496556458443643,1.1322453639399532,3.8421113079001903,4.7035312012440595
202,37.29230248195981,0.06536732486228819,0.045191791169773676,-1.5529594419129904,5.666024157220018,4.9488183919425754
203,39.1464891563977,0.028807976497886013,0.01026351823895209,-1.9398957954835983,3.8611842049818756,0.5407584677859871
204,47.565443441440145,0.025567628147208855,0.02785189088931552,-2.515828860699562,5.120060618593579,1.7395116854488553
205,32.320994077759316,0.011062985240274393,0.033111242995768224,2.6677426053011954,0.0890247816189067,0.8442776753992582
206,30.75927157290992,0.06361820183139749,0.06547644172280512,-1.7592349485710586,0.07340989455172853,2.7938715513171246
207,37.17942115002463,0.09054017698410384,0.03188969170001134,0.13588820456325978,2.928439071317939,2.276935086983258
208,30.173563037390007,0.021919376257290603,0.06640305415165369,0.38019719282476283,6.169364205536115,0.5581201834063227
209,35.30070362978641,0.03230358837057359,0.05860316598068863,2.609035134524912,4.052921737561229,2.1801461373282347
210,44.03973764752025,0.013570694760726476,0.0022811463147417313,-1.0497264787503433,4.696183324430267,0.8865017995385891
211,32.524697091883965,0.07131166115206854,0.08063951366929663,2.1490640459345345,0.05158186566801426,1.9206316128214915
212,38.89649974676974,0.029372381784993514,0.035625310422021626,-2.8551686153311593,5.631451286858611,1.372432611414423
213,30.75810689529533,0.09857415539597164,0.04349023458014661,-2.314843794752942,1.4282748657342133,0.4915257601927614
214,42.79592135240487,0.04788721094420358,0.07350441033851127,-2.0442366654698216,4.483251695821234,5.577178355074093
215,41.49602416695468,0.042772930870699395,0.016097183118657318,-1.7234854351352713,3.7854929619003834,3.714732209737713
216,40.63908788332314,0.07925338978975746,0.011286501473394545,2.699696476364815,5.489519643995279,3.366664561124935
217,33.44366448116983,0.03190934416712153,0.012026980070404326,1.5772926966351952,2.253712825265339,0.28827723496796764
218,30.118123503410477,0.062190087709357134,0.0028167639921318046,0.8432163700156893,0.36466021412519645,1.9097726748921904
219,36.626279325067614,0.011994087085620735,0.06828997664089197,-1.709266603104797,3.575137501510718,3.604794869291201
220,36.20584998613103,0.013451390672231462,0.06261420590403843,-1.3930755095097587,1.578572184575492,4.456657497068559
221,37.91838397437269,0.02032583613465811,0.012174714590144345,-2.151763271071368,3.776194224564149,5.790030019699424
222,44.53573823093983,0.09070384875618447,0.040144318416613534,1.2365934287167464,2.535840420030313,0.15023204328940754
223,43.423888760802654,0.08926548351635777,0.02409015990293209,-2.424897202898304,2.35256332748307,1.6924935276806243
224,32.74922873985187,0.09513584178905858,0.05773038310301138,-1.8853072387890217,0.7697374364399687,6.185345192381249
225,42.847611518735675,0.009773097227903375,0.022836899774299684,0.9566967619323343,3.0482551447360393,4.977326508939906
226,35.790158771782274,0.005127155419783155,0.0799186676041406,-1.0185689462620302,0.5817988171562423,2.120878219558149
227,33.1399194264531,0.033368297841723515,0.05547832643234344,1.9931025462676595,5.54756379393139,4.31523851485373
228,45.35201245503397,0.04538366767853373,0.06510957236902636,2.1268524290463757,3.2897804095104113,3.53847078757984
229,43.51131383826755,0.03160150697404504,0.021546507573202894,2.344872319744935,3.2985216195312717,2.2241296253168876
230,40.385627867390276,0.05758262656874731,0.08102668481787104,2.5781352870433296,4.868847227531303,1.4101982887697382
231,40.7405297525101,0.028070213292981722,0.08212635716661978,1.4356995370234364,4.136165782889984,0.47023859553142433
232,30.295653212644993,0.07972457178858357,0.005670028009424921,-1.779438905651235,5.858191893722111,1.6243584628297025
233,48.59351071998304,0.04841836220073927,0.03969011383091657,-0.7896511894817099,2.388521091932967,0.1632973805657958
234,33.32505043774393,0.045969674912904504,0.024986785884207333,2.624532125906124,5.619956133508243,4.904921017120791
235,41.65579464732916,0.06846444853303836,0.019314577839889657,0.30762352977801594,1.7934075646175955,3.957688793778569
236,46.05086712366855,0.01876928605993806,0.05526890127997593,1.7716347192609563,4.268419735226363,2.340593273058527
237,49.83938841311022,0.01770546599044048,0.016043151454989628,-0.22738524378003974,4.292334731050161,4.290265405645069
238,32.37691986241573,0.037113981892614646,0.0726145257599523,-1.7097428612527266,0.033453905773069614,5.45831605740483
239,45.4511825548634,0.0387799646547878,0.03381796767310173,0.32352231982659513,4.282141249116947,5.696873692997351
240,49.97779552557726,0.05644213039670789,0.08600077230399994,-0.9480955519834532,3.737691431237771,4.661968938290677
241,40.91922522118751,0.05008578018736919,0.008644767691608284,-2.695166007451872,2.1670730077271365,5.8120143043571515
242,47.76776383815879,0.036538936927994266,0.03272578866406151,-2.953444734158792,5.682855704022337,5.304753977281348
243,45.430686958653816,0.021537939766629544,0.07529691294395505,2.765445551067981,1.5800268246482911,3.6139470138760905
244,32.39110075648242,0.009690669783289025,0.047730057915444116,2.5406611636300847,1.2574623329281458,3.5193984059611108
245,34.520832376840005,0.07369194063147912,0.01619733664011918,1.8685971121838634,3.010910112520385,1.9865647900266943
246,49.398399263253104,0.0038402912127975327,0.04918348557744525,2.753278788766834,5.875625864450662,3.400439861665184
247,37.1798392013712,0.06592426769793636,0.04276231193791262,-0.5680173610881811,3.954195318407251,0.818169194132996
248,40.07979207381056,0.028471554896041293,0.0867108172638467,-2.6005426914519125,1.2157224445306234,4.023769697088514
249,39.992569668932546,0.034462067719634865,0.06671726153782849,1.5815637730194114,0.4157085342408795,4.058656936944404
250,35.16441636767294,0.0892596414143686,0.007011093428424026,-3.0965168416948172,2.4323112058197136,2.597159741865588
251,34.2680621940649,0.07043726786225574,0.025534173195526772,1.9388255437212543,4.525467176631701,2.198899072423666
252,31.98965299464306,0.04424670573498273,0.04739930944408726,1.3212889931651235,3.788802457562899,2.9946328658245385
253,30.36715106099126,0.013218689074683852,0.08524851533715723,0.6144655826028204,4.792098631525615,2.481325677232549
254,43.38035140741712,0.0647480212137127,0.08011812149965335,-2.5530657128622005,6.248873817472963,2.296933662962431
255,34.5488192222396,0.08095894214351312,0.08076488222424816,-2.3532376799708867,4.305972198965502,2.3184515421714735
256,39.92200322308386,0.049440856796081116,0.044355788078865394,0.0032283623252063742,1.851547976043534,2.1666531389107506
